0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    13062014                                                                                                                                                                                                                                                                                                                                                                                                000001
1045421005424DIR_CREDIT     SAO LUCAS MEDICO HOSPITALAR LTDA        013360276000122UNIMED SERGIPE - COOP DE TRAB MEDICO    RUA SOCORRO 100_ SAO JOSE               ARACAJU                                 49015300SE4761700001                                                                                                                                          012587134           01052003000000852505/2003     21052014000404Contrato de prestação de serviços hospitalares aos beneficiários dos planos de saúde operacionalizados pela contratante.                                                                                                                        013131370000100305572-1      000002
1008421002710DIR_CREDIT     OCS MIN E EMPREENDIMENTOS LTDA          034230979005418SUPERMIX CONCRETO S/A                   R PROF. JOSE VIEIRA DE MENDONçA, 1121   BELO HORIZONTE                          31310260MG4764200001                                                                                                                                          012577187           100120070000012817            22052014000404fornecimento de material produzido pela OCS-Mineração e EmpreendimentosLtda,a saber Brita 19mm,Brita 9,5mm e areia grossa de Brita,todos fornecidos e oferecidos em forma de tonelada.                                                          007323439000102305572-2      000003
1014421024990DIR_CREDIT     FLAVIO MOVEIS LTDA                      027406222000165DACASA FINANCEIRA S/A                   AV NOSSA SENHORA DA PENHA, 2035         VITORIA                                 29056245ES4765500001                                                                                                                                          012586461           010620070000023670S/NR        22052014000403recebíveis do cartão de crédito Private Label denominado CartãoPalladium Móveis - DACASA.                                                                                                                                                       005107922000116305572-3      000004
1007421013325COBR_CAUC_COR  SANTA CRUZ FOMENTO COMERCIAL LTDA       071785463000154IVONE INDES E CIA LTDA -EPP             RUA LUIS SUPLICY, N 83,.                SANTOS                                  11055330SP48144000010282896069273E-2/2  09042014900BRADESCO S/A        1606201400000000000041998CC                                                                                                                                                                                                                                                                                                                                                                                           305579-87     000453
1007421013325COBR_CAUC_COR  SANTA CRUZ FOMENTO COMERCIAL LTDA       018883902000189M S UTILIDADES PARA O LAR LTDA - M      R GOIAS 321,.-                          INHUMAS                                 75400000GO48145000010282909569326E-2/2  09042014900BRADESCO S/A        0707201400000000000042245CC                                                                                                                                                                                                                                                                                                                                                                                           305579-88     000454
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     005332314000105AMSTERDAN LTDA ME                       R MELO ALVES, 506                       SAO PAULO                               01417010SP481460000102907576117172002   12052014007PAULISTA            2106201400000000000057351CC                                                                                                                                                                                                                                                                                                                                                                                           305579-89     000455
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     004762419000131J K COM GEN ALIMENTICIOS LTDA           R CANTAREIRA, DA, 306 , RUA B BOX 7     SAO PAULO                               01024000SP48147000010290731232281002    09052014007PAULISTA            1306201400000000000075000CC                                                                                                                                                                                                                                                                                                                                                                                           305579-90     000456
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     001395914000161GUILHERME DE SIMONE ME                  R VIRGILIO LEMOS, 129 , 133             SAO PAULO                               04384000SP481480000102907550117179001   12052014007PAULISTA            1606201400000000000083800CC                                                                                                                                                                                                                                                                                                                                                                                           305579-91     000457
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     000508669000199VECCHIO SOGNO LTDA                      R MARTIM DE CARVALHO, 75                BELO HORIZONTE                          30190090MG481490000102907541117173002   12052014019BELO HORIZONTE      1606201400000000000049996CC                                                                                                                                                                                                                                                                                                                                                                                           305579-92     000458
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     000508669000199VECCHIO SOGNO LTDA                      R MARTIM DE CARVALHO, 75                BELO HORIZONTE                          30190090MG481490000202907592117173003   12052014019BELO HORIZONTE      2306201400000000000049996CC                                                                                                                                                                                                                                                                                                                                                                                           305579-93     000459
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     096321625000124MARIA DOLORES ALVES GOMES REIS ME       AV PAULISTA, 486 , LOJA 1               SAO PAULO                               01310000SP48150000010290735532285002    09052014007PAULISTA            1806201400000000000111000CC                                                                                                                                                                                                                                                                                                                                                                                           305579-94     000460
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     007003293000100M J LOPES COMERCIO DE PRODUTOS ALI      R SANTA ROSA, 100                       SAO PAULO                               03007040SP481510000102851678116600005   17042014007PAULISTA            1606201400000000000224000CC                                                                                                                                                                                                                                                                                                                                                                                           305579-95     000461
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     045758190000149DISTRIB DE FRIOS E LATICINIOS CAST      AV JOAO PEDRO CARDOSO, 271 , 277        SAO PAULO                               04355001SP481520000102907533117163002   09052014007PAULISTA            1606201400000000000085325CC                                                                                                                                                                                                                                                                                                                                                                                           305579-96     000462
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     045758190000149DISTRIB DE FRIOS E LATICINIOS CAST      AV JOAO PEDRO CARDOSO, 271 , 277        SAO PAULO                               04355001SP481520000202907584117163003   09052014007PAULISTA            2306201400000000000085325CC                                                                                                                                                                                                                                                                                                                                                                                           305579-97     000463
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     045758190000149DISTRIB DE FRIOS E LATICINIOS CAST      AV JOAO PEDRO CARDOSO, 271 , 277        SAO PAULO                               04355001SP48152000030290736332292002    12052014007PAULISTA            2106201400000000000058909CC                                                                                                                                                                                                                                                                                                                                                                                           305579-98     000464
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     007021209000180COMERCIO CEREALISTA ARROZ INTEGRAL      AV MERCURIO, 216                        SAO PAULO                               03007000SP48153000010290732132296002    12052014007PAULISTA            1606201400000000000104489CC                                                                                                                                                                                                                                                                                                                                                                                           305579-99     000465
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     007021209000180COMERCIO CEREALISTA ARROZ INTEGRAL      AV MERCURIO, 216                        SAO PAULO                               03007000SP48153000020290707032296003    12052014007PAULISTA            2106201400000000000104489CC                                                                                                                                                                                                                                                                                                                                                                                           305579-100    000466
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     007021209000180COMERCIO CEREALISTA ARROZ INTEGRAL      AV MERCURIO, 216                        SAO PAULO                               03007000SP48153000030290712632296004    12052014007PAULISTA            2606201400000000000104489CC                                                                                                                                                                                                                                                                                                                                                                                           305579-101    000467
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     007021209000180COMERCIO CEREALISTA ARROZ INTEGRAL      AV MERCURIO, 216                        SAO PAULO                               03007000SP48153000040290734732299002    12052014007PAULISTA            1606201400000000000083152CC                                                                                                                                                                                                                                                                                                                                                                                           305579-102    000468
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     007021209000180COMERCIO CEREALISTA ARROZ INTEGRAL      AV MERCURIO, 216                        SAO PAULO                               03007000SP48153000050290710032299003    12052014007PAULISTA            2306201400000000000083152CC                                                                                                                                                                                                                                                                                                                                                                                           305579-103    000469
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     015083332000154ARMAZEM SAO VITO COMERCIO DE PRODU      AV MERCURIO, 226 , 222                  SAO PAULO                               03007000SP48154000010290708832300001    12052014007PAULISTA            2106201400000000000189030CC                                                                                                                                                                                                                                                                                                                                                                                           305579-104    000470
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     015083332000154ARMAZEM SAO VITO COMERCIO DE PRODU      AV MERCURIO, 226 , 222                  SAO PAULO                               03007000SP48154000020290713432300002    12052014007PAULISTA            2606201400000000000189029CC                                                                                                                                                                                                                                                                                                                                                                                           305579-105    000471
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     015083332000154ARMAZEM SAO VITO COMERCIO DE PRODU      AV MERCURIO, 226 , 222                  SAO PAULO                               03007000SP48154000030290715132300003    12052014007PAULISTA            0107201400000000000189029CC                                                                                                                                                                                                                                                                                                                                                                                           305579-106    000472
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     015083332000154ARMAZEM SAO VITO COMERCIO DE PRODU      AV MERCURIO, 226 , 222                  SAO PAULO                               03007000SP48154000040290717732300004    12052014007PAULISTA            0607201400000000000189029CC                                                                                                                                                                                                                                                                                                                                                                                           305579-107    000473
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     005207076000297EIC DO BRASIL IND E COM DE ALIM LT      R VPR1 QD 2B MOD 3 E 4, 0               ANAPOLIS                                75132020GO481550000102907525117162001   09052014018GOIANIA             1306201400000000000273388CC                                                                                                                                                                                                                                                                                                                                                                                           305579-108    000474
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     005207076000297EIC DO BRASIL IND E COM DE ALIM LT      R VPR1 QD 2B MOD 3 E 4, 0               ANAPOLIS                                75132020GO481550000202907568117162002   09052014018GOIANIA             2006201400000000000273306CC                                                                                                                                                                                                                                                                                                                                                                                           305579-109    000475
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     005207076000297EIC DO BRASIL IND E COM DE ALIM LT      R VPR1 QD 2B MOD 3 E 4, 0               ANAPOLIS                                75132020GO481550000302907606117162003   09052014018GOIANIA             2706201400000000000273306CC                                                                                                                                                                                                                                                                                                                                                                                           305579-110    000476
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     004994325000198COM GEN ALIM COELHO & RAMOS LTDA E      R CANTAREIRA, DA, 306 , RUA H - BOX 25  SAO PAULO                               01024000SP48156000010283603231877007    15042014007PAULISTA            1406201400000000000350007CC                                                                                                                                                                                                                                                                                                                                                                                           305579-111    000477
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     004994325000198COM GEN ALIM COELHO & RAMOS LTDA E      R CANTAREIRA, DA, 306 , RUA H - BOX 25  SAO PAULO                               01024000SP48156000020283975931877007    15042014007PAULISTA            1406201400000000000350007CC                                                                                                                                                                                                                                                                                                                                                                                           305579-112    000478
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     004994325000198COM GEN ALIM COELHO & RAMOS LTDA E      R CANTAREIRA, DA, 306 , RUA H - BOX 25  SAO PAULO                               01024000SP48156000030283604131877008    15042014007PAULISTA            1906201400000000000350007CC                                                                                                                                                                                                                                                                                                                                                                                           305579-113    000479
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     004994325000198COM GEN ALIM COELHO & RAMOS LTDA E      R CANTAREIRA, DA, 306 , RUA H - BOX 25  SAO PAULO                               01024000SP48156000040283968631877008    15042014007PAULISTA            1906201400000000000350007CC                                                                                                                                                                                                                                                                                                                                                                                           305579-114    000480
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     004994325000198COM GEN ALIM COELHO & RAMOS LTDA E      R CANTAREIRA, DA, 306 , RUA H - BOX 25  SAO PAULO                               01024000SP48156000050290706132295001    12052014007PAULISTA            2106201400000000000087680CC                                                                                                                                                                                                                                                                                                                                                                                           305579-115    000481
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     004994325000198COM GEN ALIM COELHO & RAMOS LTDA E      R CANTAREIRA, DA, 306 , RUA H - BOX 25  SAO PAULO                               01024000SP48156000060290711832295002    12052014007PAULISTA            2606201400000000000087681CC                                                                                                                                                                                                                                                                                                                                                                                           305579-116    000482
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     004994325000198COM GEN ALIM COELHO & RAMOS LTDA E      R CANTAREIRA, DA, 306 , RUA H - BOX 25  SAO PAULO                               01024000SP48156000070290714232295003    12052014007PAULISTA            0107201400000000000087681CC                                                                                                                                                                                                                                                                                                                                                                                           305579-117    000483
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     004994325000198COM GEN ALIM COELHO & RAMOS LTDA E      R CANTAREIRA, DA, 306 , RUA H - BOX 25  SAO PAULO                               01024000SP48156000080290716932295004    12052014007PAULISTA            0607201400000000000087681CC                                                                                                                                                                                                                                                                                                                                                                                           305579-118    000484
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     004994325000198COM GEN ALIM COELHO & RAMOS LTDA E      R CANTAREIRA, DA, 306 , RUA H - BOX 25  SAO PAULO                               01024000SP48156000090290718532295005    12052014007PAULISTA            1107201400000000000087681CC                                                                                                                                                                                                                                                                                                                                                                                           305579-119    000485
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     015787444000196GRAOS RIOS COMERCIO DE ALIMENTOS L      R ALHO, DO, 1101                        RIO DE JANEIRO                          21011000RJ481570000102847395116499007   15042014014RIO DE JANEIRO      1406201400000000002600780CC                                                                                                                                                                                                                                                                                                                                                                                           305579-120    000486
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     015787444000196GRAOS RIOS COMERCIO DE ALIMENTOS L      R ALHO, DO, 1101                        RIO DE JANEIRO                          21011000RJ481570000202847417116520007   15042014014RIO DE JANEIRO      1406201400000000001236085CC                                                                                                                                                                                                                                                                                                                                                                                           305579-121    000487
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     034613224000786AGRO FOOD IMPORTACAO E EXPORTACAO       R MENDES CALDEIRA, 309 , 325            SAO PAULO                               03007060SP481580000102847409116511007   15042014007PAULISTA            1406201400000000001879764CC                                                                                                                                                                                                                                                                                                                                                                                           305579-122    000488
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     034613224000786AGRO FOOD IMPORTACAO E EXPORTACAO       R MENDES CALDEIRA, 309 , 325            SAO PAULO                               03007060SP481580000202859946116691004   23042014007PAULISTA            1706201400000000001315440CC                                                                                                                                                                                                                                                                                                                                                                                           305579-123    000489
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     034613224000786AGRO FOOD IMPORTACAO E EXPORTACAO       R MENDES CALDEIRA, 309 , 325            SAO PAULO                               03007060SP481580000302859954116691005   23042014007PAULISTA            2206201400000000001315440CC                                                                                                                                                                                                                                                                                                                                                                                           305579-124    000490
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     004827795000167TING INDUSTRIA E COMERCIO LTDA          ROD CONEGO SIRYACO S PIRES, 351         MONTE MOR                               13190000SP481590000102859512116713004   24042014021CAMPINAS            1306201400000000001732847CC                                                                                                                                                                                                                                                                                                                                                                                           305579-125    000491
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     004827795000167TING INDUSTRIA E COMERCIO LTDA          ROD CONEGO SIRYACO S PIRES, 351         MONTE MOR                               13190000SP481590000202859521116713005   24042014021CAMPINAS            1806201400000000001732847CC                                                                                                                                                                                                                                                                                                                                                                                           305579-126    000492
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     004827795000167TING INDUSTRIA E COMERCIO LTDA          ROD CONEGO SIRYACO S PIRES, 351         MONTE MOR                               13190000SP481590000302859539116713006   24042014021CAMPINAS            2306201400000000001732847CC                                                                                                                                                                                                                                                                                                                                                                                           305579-127    000493
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     004827795000167TING INDUSTRIA E COMERCIO LTDA          ROD CONEGO SIRYACO S PIRES, 351         MONTE MOR                               13190000SP481590000402859458116714004   24042014021CAMPINAS            1306201400000000000700140CC                                                                                                                                                                                                                                                                                                                                                                                           305579-128    000494
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     004827795000167TING INDUSTRIA E COMERCIO LTDA          ROD CONEGO SIRYACO S PIRES, 351         MONTE MOR                               13190000SP481590000502859466116714005   24042014021CAMPINAS            1806201400000000000700140CC                                                                                                                                                                                                                                                                                                                                                                                           305579-129    000495
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     004827795000167TING INDUSTRIA E COMERCIO LTDA          ROD CONEGO SIRYACO S PIRES, 351         MONTE MOR                               13190000SP481590000602859474116714006   24042014021CAMPINAS            2306201400000000000700140CC                                                                                                                                                                                                                                                                                                                                                                                           305579-130    000496
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     038956231000146COOPER - COMP COM DE PROD ALIM LTD      R JOAO RUDGE, 161                       SAO PAULO                               02513020SP481600000102931205117338003   16052014007PAULISTA            1506201400000000001245249CC                                                                                                                                                                                                                                                                                                                                                                                           305579-131    000497
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     038956231000146COOPER - COMP COM DE PROD ALIM LTD      R JOAO RUDGE, 161                       SAO PAULO                               02513020SP481600000202931230117338004   16052014007PAULISTA            2006201400000000001245249CC                                                                                                                                                                                                                                                                                                                                                                                           305579-132    000498
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     038956231000146COOPER - COMP COM DE PROD ALIM LTD      R JOAO RUDGE, 161                       SAO PAULO                               02513020SP481600000302931272117338005   16052014007PAULISTA            2506201400000000001245249CC                                                                                                                                                                                                                                                                                                                                                                                           305579-133    000499
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     038956231000146COOPER - COMP COM DE PROD ALIM LTD      R JOAO RUDGE, 161                       SAO PAULO                               02513020SP481600000402931311117338006   16052014007PAULISTA            3006201400000000001245249CC                                                                                                                                                                                                                                                                                                                                                                                           305579-134    000500
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     038956231000146COOPER - COMP COM DE PROD ALIM LTD      R JOAO RUDGE, 161                       SAO PAULO                               02513020SP481600000502947314117580001   26052014007PAULISTA            3006201400000000001775700CC                                                                                                                                                                                                                                                                                                                                                                                           305579-135    000501
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     038956231000146COOPER - COMP COM DE PROD ALIM LTD      R JOAO RUDGE, 161                       SAO PAULO                               02513020SP481600000602947322117580002   26052014007PAULISTA            0507201400000000001775700CC                                                                                                                                                                                                                                                                                                                                                                                           305579-136    000502
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     038956231000146COOPER - COMP COM DE PROD ALIM LTD      R JOAO RUDGE, 161                       SAO PAULO                               02513020SP481600000702947331117580003   26052014007PAULISTA            1007201400000000001775700CC                                                                                                                                                                                                                                                                                                                                                                                           305579-137    000503
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     038956231000146COOPER - COMP COM DE PROD ALIM LTD      R JOAO RUDGE, 161                       SAO PAULO                               02513020SP481600000802947349117580004   26052014007PAULISTA            1507201400000000001775700CC                                                                                                                                                                                                                                                                                                                                                                                           305579-138    000504
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     038956231000146COOPER - COMP COM DE PROD ALIM LTD      R JOAO RUDGE, 161                       SAO PAULO                               02513020SP481600000902976462117827001   03062014007PAULISTA            0807201400000000001011336CC                                                                                                                                                                                                                                                                                                                                                                                           305579-139    000505
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     038956231000146COOPER - COMP COM DE PROD ALIM LTD      R JOAO RUDGE, 161                       SAO PAULO                               02513020SP481600001002976471117827002   03062014007PAULISTA            1307201400000000001011336CC                                                                                                                                                                                                                                                                                                                                                                                           305579-140    000506
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     038956231000146COOPER - COMP COM DE PROD ALIM LTD      R JOAO RUDGE, 161                       SAO PAULO                               02513020SP481600001102976489117827003   03062014007PAULISTA            1807201400000000001011336CC                                                                                                                                                                                                                                                                                                                                                                                           305579-141    000507
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     038956231000146COOPER - COMP COM DE PROD ALIM LTD      R JOAO RUDGE, 161                       SAO PAULO                               02513020SP481600001202976497117827004   03062014007PAULISTA            2307201400000000001011336CC                                                                                                                                                                                                                                                                                                                                                                                           305579-142    000508
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     038956231000146COOPER - COMP COM DE PROD ALIM LTD      R JOAO RUDGE, 161                       SAO PAULO                               02513020SP481600001302976454117827005   03062014007PAULISTA            2807201400000000001011336CC                                                                                                                                                                                                                                                                                                                                                                                           305579-143    000509
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     008285376000100LA TOJA IMP EXP LTDA                    R PICO NEGRO, 223                       SAO PAULO                               03346100SP481610000102964791117664001   28052014007PAULISTA            0207201400000000000173660CC                                                                                                                                                                                                                                                                                                                                                                                           305579-144    000510
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     008285376000100LA TOJA IMP EXP LTDA                    R PICO NEGRO, 223                       SAO PAULO                               03346100SP481610000202851562116645005   22042014007PAULISTA            1606201400000000000960019CC                                                                                                                                                                                                                                                                                                                                                                                           305579-145    000511
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     008285376000100LA TOJA IMP EXP LTDA                    R PICO NEGRO, 223                       SAO PAULO                               03346100SP481610000302931213117307001   15052014007PAULISTA            1906201400000000000420000CC                                                                                                                                                                                                                                                                                                                                                                                           305579-146    000512
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     008285376000100LA TOJA IMP EXP LTDA                    R PICO NEGRO, 223                       SAO PAULO                               03346100SP481610000402931248117307002   15052014007PAULISTA            2406201400000000000420000CC                                                                                                                                                                                                                                                                                                                                                                                           305579-147    000513
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     008285376000100LA TOJA IMP EXP LTDA                    R PICO NEGRO, 223                       SAO PAULO                               03346100SP481610000502931281117307003   15052014007PAULISTA            2906201400000000000420000CC                                                                                                                                                                                                                                                                                                                                                                                           305579-148    000514
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     008285376000100LA TOJA IMP EXP LTDA                    R PICO NEGRO, 223                       SAO PAULO                               03346100SP481610000602931329117307004   15052014007PAULISTA            0407201400000000000420000CC                                                                                                                                                                                                                                                                                                                                                                                           305579-149    000515
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     008285376000100LA TOJA IMP EXP LTDA                    R PICO NEGRO, 223                       SAO PAULO                               03346100SP481610000702931124117307005   15052014007PAULISTA            0907201400000000000420000CC                                                                                                                                                                                                                                                                                                                                                                                           305579-150    000516
1007421035337COBR_CAUC_BIC  COMERCIAL IMP.E EXP.CANTAREIRA LTDA     008285376000100LA TOJA IMP EXP LTDA                    R PICO NEGRO, 223                       SAO PAULO                               03346100SP481610000802931221117337001   16052014007PAULISTA            2006201400000000000076800CC                                                                                                                                                                                                                                                                                                                                                                                           305579-151    000517
