0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    01082013                                                                                                                                                                                                                                                                                                                                                                                                000001
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          041426966000334J. ALVES E OLIVEIRA LTDA.               RUA EZAU MATOS CAVALCANTE, 150          IGUATU                                  63507670CE43218000060457756542084       05072013900BRADESCO S/A        2711201300000000002592937CC                                                                                                                                                                                                                                                                                                                                                                                           249295-132    000264
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          041426966000334J. ALVES E OLIVEIRA LTDA.               RUA EZAU MATOS CAVALCANTE, 150          IGUATU                                  63507670CE43218000070457757342084       05072013900BRADESCO S/A        2712201300000000002592937CC                                                                                                                                                                                                                                                                                                                                                                                           249295-133    000265
1028421002921COBR_CAUC_COR  MATABOI ALIMENTOS S/A - EM REC.JUD.     003853896001626MARFRIG ALIMENTOS SA                    EST VICINAL KITIZO UTIYAMA KM 01        PROMISSAO                               16370000SP4318700001003966010001527001  19072013900BRADESCO S/A        0908201300000000016460541CC                                                                                                                                                                                                                                                                                                                                                                                           249295-134    000266
1028421002921COBR_CAUC_COR  MATABOI ALIMENTOS S/A - EM REC.JUD.     008593008000110DISTCARNES - DISTRIBUIDORA DE CARN      RUA MINISTRO MARIO ANDREAZZA 101        RECIFE                                  50950000PE4318800001003967080001528401  21072013900BRADESCO S/A        1108201300000000012097002CC                                                                                                                                                                                                                                                                                                                                                                                           249295-135    000267
1015421022537COBR_CAUC_COR  SERRA MORENA CORRETORA LTDA             079044871000167MOLINO ROSSO LTDA                       AVENIDA IRAI, 77                        OSASCO                                  83321000SP431900000101085625870/13-C    28062013900BRADESCO S/A        1309201300000000036180500CC                                                                                                                                                                                                                                                                                                                                                                                           249295-136    000268
1019421014637COBR_CAUC_COR  SOCIEDADE RADIO E TV ALTEROSA SA        006111334000119INTRALOT DO BRASIL COM EQUIP E          AV. DO CONTORNO,6500-7 ANDAR            BELO HORIZONTE                          30110044MG43189000010001156461630       22072013900BRADESCO S/A        1508201300000000018230866CC                                                                                                                                                                                                                                                                                                                                                                                           249295-137    000269
1022421011077DIR_CREDIT     AIRES VIGO - ADVOGADOS                  000512777000135PASSAREDO TRANSPORTES AEREOS LTDA       AV TOMAZ ALBERTO WHATELY,S/N LOTE 14    RIBEIRãO PRETO                          14078550SP4318600001                                                                                                                                          012294404           101020120000024533            19072013000403preparação, ingresso e acompanhamento de pedido de recuperação judicialem seu favor,bem como seu encerramento. Atuação em processos judiciais, ou administrativos a nivel de tribunais superiores; cabe gestao passivo tributario               001297914000129249313-1      000270
1014421024744DIR_CREDIT     BONIMOVEL ADMINISTRACAO DE IMOVEIS      005583066000175ED95 SERVIÇOS E PARTICIPAÇÕES LTDA      RUA EWBANC DA CAMARA Nº 46 SALA 1       JUIZ DE FORA                            36035070MG4324400001                                                                                                                                          012266092           240120120000023412SN          19072013000403instrumento particular de outorga de opção de venda bonus de subscriçãode emissão da tv juiz de fora s/a(retransmissora da tv globo p/região)                                                                                                   005764373000152249313-2      000271
1029141008057COBR_CAUC_BIC  COMERCIAL DE TABACOS MICHELON LTDA      005648120000385TABACUM INTERAMERICAN COM. EXP. FU      EST. RST 287 S/N KM 78,1,0              VENANCIO AIRES                          95800000RS43231000010999368023340/574C  16072013015PORTO ALEGRE        2910201300000000014181000TD                                                                                                                                                                                                                                                                                                                                                                                           249313-3      000272
1021420930887COBR_CAUC_COR  DEDINI S/A INDUSTRIAS DE BASE           077264224000216USINA DE ACUCAR E ALCOOL GOIOERE L      ROD PR 180 MOREIRA SALLES BR            MOREIRA SALES                           87370000PR432280000106416124217139-7-7  23072013900BRADESCO S/A        2012201300000000060000000CC                                                                                                                                                                                                                                                                                                                                                                                           249313-4      000273
1048421003043COBR_CAUC_COR  FRIGOL S.A. EM RECUPERACAO JUDICIAL     007715769000135AKI CARNES COMERCIO LTDA                RUA SILVESTRE AGOSTINHO SALES 248       JABOATAO DOS GU                         18681030PE4323200001000343710000024787  23072013900BRADESCO S/A        3007201300000000017436088CC                                                                                                                                                                                                                                                                                                                                                                                           249313-5      000274
1013421019571DIR_CREDIT     JPNOR ENGENHARIA LTDA                   042150391000170BRASKEM S/A                             RUA ETENO,1561-POLO PETROQUIMICO        CAMAçARI                                42800000BA4324100001                                                                                                                                          012314260           10022010000001798510108/2009  23072013000404Elaboração de projetos conceituais, de engenharia básica, de detalhamento de projeto, de automação, estudos técnicos e estudos de viabilidade.contrato 10108/2009                                                                               001531864000100249313-6      000275
1013421019571DIR_CREDIT     JPNOR ENGENHARIA LTDA                   001202799000242RIO POLIMEROS S.A.                      RUA MARUMBI, 1001-CAMPOS ELISEOS        DUQUE DE CAXIAS                         25070235RJ4324200001                                                                                                                                          012314260           10022010000001985910108       23072013000404Elaboração de projetos conceituais, de engenharia básica, de detalha-mento de projeto, de automação, estudos técnicos e estudos de viabilidade.                                                                                                 001531864000100249313-7      000276
1017421002802DIR_CREDIT     LAGINHA AGRO INDUSTRIAL S/A             033453598000123RAIZEN COMBUSTIVEIS S/A                 AV DAS AMERICAS 4200 BLOCO 5            RIO DE JANEIRO                          22640102RJ4316900001                                                                                                                                          012311580           090820120000022261            19072013017002Fornecimento de 80.000(oitenta mil) metros cúbicos de álcool anidro carburante Padrão ANP, NAS SAFRAS 2012/2012 e 2013/2014.                                                                                                                    012274379000107249313-8      000277
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          001774772000143COMERCIAL DE ELETROMOVEIS LTDA          AV BARAO DE CAPANEMA 1033               CAPANEMA                                68700005PA43246000010457793042027       28062013900BRADESCO S/A        0310201300000000001078690CC                                                                                                                                                                                                                                                                                                                                                                                           249313-9      000278
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          001774772000143COMERCIAL DE ELETROMOVEIS LTDA          AV BARAO DE CAPANEMA 1033               CAPANEMA                                68700005PA43246000020457794842028       28062013900BRADESCO S/A        0310201300000000000769480CC                                                                                                                                                                                                                                                                                                                                                                                           249313-10     000279
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          001774772000143COMERCIAL DE ELETROMOVEIS LTDA          AV BARAO DE CAPANEMA 1033               CAPANEMA                                68700005PA43246000030457795642032       28062013050BRADESCO S/A        0310201300000000000694306CC                                                                                                                                                                                                                                                                                                                                                                                           249313-11     000280
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          000938301000160VENT SHOPPING I-APARELH.ELETRICOS       AV.MEN DE SA,206                        RIO DE JANEIRO                          20230152RJ43258000010165068441805       04062013014RIO DE JANEIRO      2008201300000000000472735CC                                                                                                                                                                                                                                                                                                                                                                                           249313-12     000281
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          000938301000160VENT SHOPPING I-APARELH.ELETRICOS       AV.MEN DE SA,206                        RIO DE JANEIRO                          20230152RJ43258000020165069241805       04062013014RIO DE JANEIRO      2512201300000000000472735CC                                                                                                                                                                                                                                                                                                                                                                                           249313-13     000282
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          000938301000160VENT SHOPPING I-APARELH.ELETRICOS       AV.MEN DE SA,206                        RIO DE JANEIRO                          20230152RJ43258000030165070641805       04062013014RIO DE JANEIRO      0409201300000000000472735CC                                                                                                                                                                                                                                                                                                                                                                                           249313-14     000283
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          000938301000160VENT SHOPPING I-APARELH.ELETRICOS       AV.MEN DE SA,206                        RIO DE JANEIRO                          20230152RJ43258000040165071441805       04062013014RIO DE JANEIRO      1809201300000000000472735CC                                                                                                                                                                                                                                                                                                                                                                                           249313-15     000284
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          000938301000160VENT SHOPPING I-APARELH.ELETRICOS       AV.MEN DE SA,206                        RIO DE JANEIRO                          20230152RJ43258000050165072241805       04062013014RIO DE JANEIRO      0210201300000000000472735CC                                                                                                                                                                                                                                                                                                                                                                                           249313-16     000285
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          000938301000160VENT SHOPPING I-APARELH.ELETRICOS       AV.MEN DE SA,206                        RIO DE JANEIRO                          20230152RJ43258000060165073141805       04062013014RIO DE JANEIRO      1610201300000000000472735CC                                                                                                                                                                                                                                                                                                                                                                                           249313-17     000286
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          000938301000160VENT SHOPPING I-APARELH.ELETRICOS       AV.MEN DE SA,206                        RIO DE JANEIRO                          20230152RJ43258000070165074941805       04062013014RIO DE JANEIRO      3010201300000000000472735CC                                                                                                                                                                                                                                                                                                                                                                                           249313-18     000287
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          000938301000160VENT SHOPPING I-APARELH.ELETRICOS       AV.MEN DE SA,206                        RIO DE JANEIRO                          20230152RJ43258000080165075741805       04062013014RIO DE JANEIRO      1311201300000000000472735CC                                                                                                                                                                                                                                                                                                                                                                                           249313-19     000288
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          000938301000160VENT SHOPPING I-APARELH.ELETRICOS       AV.MEN DE SA,206                        RIO DE JANEIRO                          20230152RJ43258000090165076541805       04062013014RIO DE JANEIRO      2711201300000000000472735CC                                                                                                                                                                                                                                                                                                                                                                                           249313-20     000289
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          000938301000160VENT SHOPPING I-APARELH.ELETRICOS       AV.MEN DE SA,206                        RIO DE JANEIRO                          20230152RJ43258000100165077341805       04062013014RIO DE JANEIRO      1112201300000000000472735CC                                                                                                                                                                                                                                                                                                                                                                                           249313-21     000290
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          000111682000100DISBREL DISTRIB BALAN REFR LTD          SHC/SUL, 512 - BL.B - LOJA 30           BRASILIA                                70361525DF43257000010165022640511       05042013009BRASILIA            0708201300000000000176340CC                                                                                                                                                                                                                                                                                                                                                                                           249313-22     000291
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          000111682000100DISBREL DISTRIB BALAN REFR LTD          SHC/SUL, 512 - BL.B - LOJA 30           BRASILIA                                70361525DF43257000020165024240512       05042013009BRASILIA            0708201300000000000202426CC                                                                                                                                                                                                                                                                                                                                                                                           249313-23     000292
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          000111682000100DISBREL DISTRIB BALAN REFR LTD          SHC/SUL, 512 - BL.B - LOJA 30           BRASILIA                                70361525DF43257000030165026940528       05042013009BRASILIA            0708201300000000000172236CC                                                                                                                                                                                                                                                                                                                                                                                           249313-24     000293
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          008542895000440JOSE ADEILSON DUTRA EPP                 RUA WILKENS DE MATOS 495                MANAUS                                  69010420AM43256000010457765442080       05072013050BELEM               1108201300000000000514790CC                                                                                                                                                                                                                                                                                                                                                                                           249313-25     000294
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          008542895000440JOSE ADEILSON DUTRA EPP                 RUA WILKENS DE MATOS 495                MANAUS                                  69010420AM43256000020457766242080       05072013050BELEM               1009201300000000000514790CC                                                                                                                                                                                                                                                                                                                                                                                           249313-26     000295
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          008542895000440JOSE ADEILSON DUTRA EPP                 RUA WILKENS DE MATOS 495                MANAUS                                  69010420AM43256000030457767142080       05072013050BELEM               1010201300000000000514790CC                                                                                                                                                                                                                                                                                                                                                                                           249313-27     000296
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          008542895000440JOSE ADEILSON DUTRA EPP                 RUA WILKENS DE MATOS 495                MANAUS                                  69010420AM43256000040457768942080       05072013050BELEM               0911201300000000000514790CC                                                                                                                                                                                                                                                                                                                                                                                           249313-28     000297
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          011407343000191JOAO DUQUE COMERCIAL LTDA               RUA AGOSTINHO N. MAGALHAES,141          SERRA TALHADA                           56903510PE43255000010457762042071       05072013900BRADESCO S/A        1108201300000000000638930CC                                                                                                                                                                                                                                                                                                                                                                                           249313-29     000298
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          011407343000191JOAO DUQUE COMERCIAL LTDA               RUA AGOSTINHO N. MAGALHAES,141          SERRA TALHADA                           56903510PE43255000020457763842071       05072013900BRADESCO S/A        1009201300000000000638930CC                                                                                                                                                                                                                                                                                                                                                                                           249313-30     000299
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          011407343000191JOAO DUQUE COMERCIAL LTDA               RUA AGOSTINHO N. MAGALHAES,141          SERRA TALHADA                           56903510PE43255000030457764642071       05072013900BRADESCO S/A        1010201300000000000638930CC                                                                                                                                                                                                                                                                                                                                                                                           249313-31     000300
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          006730238000159FRANCISCO RODRIGUES VIEIRA              RUA VIRGILIO FERREIRA SOARES , 101      AGUA BRANCA                             64460970PI43254000010457742542072       05072013900BRADESCO S/A        1108201300000000000633100CC                                                                                                                                                                                                                                                                                                                                                                                           249313-32     000301
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          006730238000159FRANCISCO RODRIGUES VIEIRA              RUA VIRGILIO FERREIRA SOARES , 101      AGUA BRANCA                             64460970PI43254000020457743342072       05072013900BRADESCO S/A        1009201300000000000633100CC                                                                                                                                                                                                                                                                                                                                                                                           249313-33     000302
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          006730238000159FRANCISCO RODRIGUES VIEIRA              RUA VIRGILIO FERREIRA SOARES , 101      AGUA BRANCA                             64460970PI43254000030457744142072       05072013900BRADESCO S/A        1010201300000000000633100CC                                                                                                                                                                                                                                                                                                                                                                                           249313-34     000303
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          009350550000105D G M DISTRIBUID. GRANDES MARCAS L      AV.ALIPIO TAVARES DE MENESES 4973       ITABAIANA                               49500000SE43253000010457729842073       05072013900BRADESCO S/A        2608201300000000001475240CC                                                                                                                                                                                                                                                                                                                                                                                           249313-35     000304
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          008762885000178INFORCENTER COM.DE PROD.DE INF.LTD      AV.GOIAS,942                            AUGUSTINOPOLIS                          77960000TO43252000010457748442074       05072013900BRADESCO S/A        2608201300000000000445634CC                                                                                                                                                                                                                                                                                                                                                                                           249313-36     000305
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          008762885000178INFORCENTER COM.DE PROD.DE INF.LTD      AV.GOIAS,942                            AUGUSTINOPOLIS                          77960000TO43252000020457749242074       05072013900BRADESCO S/A        2509201300000000000445633CC                                                                                                                                                                                                                                                                                                                                                                                           249313-37     000306
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          008762885000178INFORCENTER COM.DE PROD.DE INF.LTD      AV.GOIAS,942                            AUGUSTINOPOLIS                          77960000TO43252000030457750642074       05072013900BRADESCO S/A        2510201300000000000445633CC                                                                                                                                                                                                                                                                                                                                                                                           249313-38     000307
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          007227502000107CARRA E MAFFEI LTDA-ME                  RUA MARECHAL RONDON,65                  CAMPO GRANDE                            79008000MS43251000010457723941996       27062013900BRADESCO S/A        0308201300000000000100910CC                                                                                                                                                                                                                                                                                                                                                                                           249313-39     000308
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          007227502000107CARRA E MAFFEI LTDA-ME                  RUA MARECHAL RONDON,65                  CAMPO GRANDE                            79008000MS43251000020457724741996       27062013900BRADESCO S/A        0209201300000000000100910CC                                                                                                                                                                                                                                                                                                                                                                                           249313-40     000309
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          007227502000107CARRA E MAFFEI LTDA-ME                  RUA MARECHAL RONDON,65                  CAMPO GRANDE                            79008000MS43251000030457725541996       27062013900BRADESCO S/A        0210201300000000000100910CC                                                                                                                                                                                                                                                                                                                                                                                           249313-41     000310
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          007227502000107CARRA E MAFFEI LTDA-ME                  RUA MARECHAL RONDON,65                  CAMPO GRANDE                            79008000MS43251000040457786742079       05072013900BRADESCO S/A        1810201300000000000343716CC                                                                                                                                                                                                                                                                                                                                                                                           249313-42     000311
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          007227502000107CARRA E MAFFEI LTDA-ME                  RUA MARECHAL RONDON,65                  CAMPO GRANDE                            79008000MS43251000050457784142079       05072013900BRADESCO S/A        1908201300000000000343718CC                                                                                                                                                                                                                                                                                                                                                                                           249313-43     000312
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          007227502000107CARRA E MAFFEI LTDA-ME                  RUA MARECHAL RONDON,65                  CAMPO GRANDE                            79008000MS43251000060457785942079       05072013900BRADESCO S/A        1809201300000000000343716CC                                                                                                                                                                                                                                                                                                                                                                                           249313-44     000313
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          004073822000153J.S MAGAZINE LTDA - ME                  RUA FREI C. DE LISBOA, 1102             CAMETA                                  68400000PA43250000010457758142008       28062013900BRADESCO S/A        0309201300000000000305570CC                                                                                                                                                                                                                                                                                                                                                                                           249313-45     000314
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          004073822000153J.S MAGAZINE LTDA - ME                  RUA FREI C. DE LISBOA, 1102             CAMETA                                  68400000PA43250000020457759042008       28062013900BRADESCO S/A        0310201300000000000305570CC                                                                                                                                                                                                                                                                                                                                                                                           249313-46     000315
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          004073822000153J.S MAGAZINE LTDA - ME                  RUA FREI C. DE LISBOA, 1102             CAMETA                                  68400000PA43250000030457760342008       28062013900BRADESCO S/A        0211201300000000000305570CC                                                                                                                                                                                                                                                                                                                                                                                           249313-47     000316
1022421009579COBR_CAUC_COR  LOREN-SID LTDA                          004073822000153J.S MAGAZINE LTDA - ME                  RUA FREI C. DE LISBOA, 1102             CAMETA                                  68400000PA43250000040457761142008       28062013900BRADESCO S/A        0212201300000000000305570CC                                                                                                                                                                                                                                                                                                                                                                                           249313-48     000317
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          015739980000116TAPAJOS & CIA LTDA                      AV.RUI BARBOSA,956                      SANTAREM                                68005080PA43249000010457816242036       28062013050BELEM               0309201300000000000383400CC                                                                                                                                                                                                                                                                                                                                                                                           249313-49     000318
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          015739980000116TAPAJOS & CIA LTDA                      AV.RUI BARBOSA,956                      SANTAREM                                68005080PA43249000020457817142036       28062013050BELEM               0310201300000000000383399CC                                                                                                                                                                                                                                                                                                                                                                                           249313-50     000319
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          015739980000116TAPAJOS & CIA LTDA                      AV.RUI BARBOSA,956                      SANTAREM                                68005080PA43249000030457818942036       28062013050BELEM               0211201300000000000383399CC                                                                                                                                                                                                                                                                                                                                                                                           249313-51     000320
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          004636160000182ELEN KARINE LEITE BRITO ME              AV.MISTER HULL 3939                     FORTALEZA                               60356001CE43248000010457733642081       05072013003CENTRO              2608201300000000000373354CC                                                                                                                                                                                                                                                                                                                                                                                           249313-52     000321
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          004636160000182ELEN KARINE LEITE BRITO ME              AV.MISTER HULL 3939                     FORTALEZA                               60356001CE43248000020457734442081       05072013003CENTRO              1009201300000000000373353CC                                                                                                                                                                                                                                                                                                                                                                                           249313-53     000322
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          004636160000182ELEN KARINE LEITE BRITO ME              AV.MISTER HULL 3939                     FORTALEZA                               60356001CE43248000030457735242081       05072013003CENTRO              2509201300000000000373353CC                                                                                                                                                                                                                                                                                                                                                                                           249313-54     000323
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          002843320000139TAPAJOS MAGAZINE LTDA                   TRAV.DOS MARTIRES, 272 TERREO           SANTAREM                                68005010PA43247000010457819742035       28062013050BELEM               0309201300000000000336995CC                                                                                                                                                                                                                                                                                                                                                                                           249313-55     000324
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          002843320000139TAPAJOS MAGAZINE LTDA                   TRAV.DOS MARTIRES, 272 TERREO           SANTAREM                                68005010PA43247000020457820142035       28062013050BELEM               0310201300000000000336994CC                                                                                                                                                                                                                                                                                                                                                                                           249313-56     000325
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          002843320000139TAPAJOS MAGAZINE LTDA                   TRAV.DOS MARTIRES, 272 TERREO           SANTAREM                                68005010PA43247000030457821942035       28062013050BELEM               0211201300000000000336994CC                                                                                                                                                                                                                                                                                                                                                                                           249313-57     000326
1007421043100COBR_CAUC_COR  MACROPORT INTERNACIONAL LTDA            014517323000242HI TEC DISTR DE PNEUS LTDA              RODOVIA BR 101,0                        PICARRAS                                88380000SC432300000102086467459733      23072013900BRADESCO S/A        0511201300000000012821508CC                                                                                                                                                                                                                                                                                                                                                                                           249313-58     000327
1028421002921COBR_CAUC_COR  MATABOI ALIMENTOS S/A - EM REC.JUD.     010996444000182RXM IMPORTACAO E EXPORTACAO LTDA        ALAMEDA ARAGUAIA1293SALA 702 - AND      BARUERI                                 06455000SP4322700001004054050010689201  20072013900BRADESCO S/A        1908201300000000023101815CC                                                                                                                                                                                                                                                                                                                                                                                           249313-59     000328
